system:index,latitude,longitude,offset,slope,.geo
150_0,76.78066921697112,-67.16132949156247,0.01871384148867078,0.0029861209249468636,"{""type"":""MultiPoint"",""coordinates"":[]}"
156_0,72.45824556437321,-52.30912357310076,-0.006706220919713234,7.103849219239329E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
164_0,67.79607907132132,-50.3312129805264,0.416541922801466,0.006041037867178939,"{""type"":""MultiPoint"",""coordinates"":[]}"
168_0,60.51155060086771,-44.03024991465526,-0.002938990734233876,-0.0013062929802961647,"{""type"":""MultiPoint"",""coordinates"":[]}"
187_0,66.8963264827472,-49.97251568757748,0.4073417792173191,0.017747100224484592,"{""type"":""MultiPoint"",""coordinates"":[]}"
188_0,73.08652727408641,-55.51844475714617,-0.05077488762034775,-9.211535119390299E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
190_0,63.45056871592154,-50.135739574701994,-0.005882176153585559,-7.431075087593348E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
197_0,68.27191667731942,-51.72045756741724,0.39854417873635367,0.00921199521174611,"{""type"":""MultiPoint"",""coordinates"":[]}"
203_0,65.67928893582207,-51.84846749540427,0.06928821315932279,-0.0020924820030963284,"{""type"":""MultiPoint"",""coordinates"":[]}"
208_0,79.50301368549533,-64.21620283257661,-0.01331878725422726,0.0052939885606849224,"{""type"":""MultiPoint"",""coordinates"":[]}"
211_0,76.5219544151447,-65.93441047651201,0.0013265397682651501,8.717218449520612E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
215_0,66.47321998392691,-51.296632416369654,0.22316229508261287,0.008711584940001172,"{""type"":""MultiPoint"",""coordinates"":[]}"
219_0,60.177916304345715,-43.51605424602524,-0.02015792424378569,2.799534821122261E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
230_0,75.80123606269561,-58.8828151592306,-0.010757222736302282,0.0025509058405318074,"{""type"":""MultiPoint"",""coordinates"":[]}"
237_0,64.61397684038474,-49.70930930933046,0.1331295616468126,0.0012201179418471974,"{""type"":""MultiPoint"",""coordinates"":[]}"
240_0,70.98276271020691,-50.617595893103704,-0.016923621388332404,0.0013836960707208925,"{""type"":""MultiPoint"",""coordinates"":[]}"
241_0,75.70655363174941,-57.80968772082142,0.0029666350449771275,0.001311780081291458,"{""type"":""MultiPoint"",""coordinates"":[]}"
246_0,80.1273428079584,-62.875107944914575,0.1016783984452933,0.0016162563821232002,"{""type"":""MultiPoint"",""coordinates"":[]}"
254_0,61.51451961558715,-46.284392457096374,-0.019360886491246516,1.6593718474957342E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
257_0,80.36207259169883,-61.69993189022942,0.0709813382776629,0.0013619186917658726,"{""type"":""MultiPoint"",""coordinates"":[]}"
261_0,66.04292696283366,-53.198725198964326,-0.024330331669701735,7.514767960008637E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
263_0,75.50182757849858,-57.55357803331894,-0.024914968559484156,0.005819382907790972,"{""type"":""MultiPoint"",""coordinates"":[]}"
272_0,76.84112583559236,-68.70436565509456,-0.015046064771443202,0.0014958871925426593,"{""type"":""MultiPoint"",""coordinates"":[]}"
284_0,69.80632901412397,-52.88467417563614,-0.0013438715552302576,-2.0187103714324644E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
285_0,70.66386078434448,-51.09334366757341,-0.06394707629282742,0.011369603616286982,"{""type"":""MultiPoint"",""coordinates"":[]}"
297_0,73.24867318287,-54.480980435516535,-0.007765760401804829,0.002435617374225017,"{""type"":""MultiPoint"",""coordinates"":[]}"
303_0,79.1923762602468,-64.92551258091738,-0.01725661402605293,0.0038478356720327857,"{""type"":""MultiPoint"",""coordinates"":[]}"
315_0,64.7159356251323,-49.09593963333365,-0.01709444558236262,7.885764190994254E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
326_0,62.4408623365712,-48.02290202645288,-0.0071462383275986,-6.016522350301161E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
327_0,67.78314333123,-49.360403652978434,-0.011873465425551247,5.329370586526974E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
337_0,78.56517252887456,-67.69151517224981,0.11412223525131965,-0.005837454545114603,"{""type"":""MultiPoint"",""coordinates"":[]}"
348_0,79.06014425042441,-63.93628779004497,0.008140208693305504,0.00184213002759137,"{""type"":""MultiPoint"",""coordinates"":[]}"
350_0,60.70334091402722,-43.55566995005491,-0.00930132133863495,0.002634909132962745,"{""type"":""MultiPoint"",""coordinates"":[]}"
351_0,81.144954361809,-63.423978583511605,0.06309761919597756,1.0099648071204459E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
352_0,78.7106097733735,-67.80569104486139,0.2019587671250658,0.0025962866718852477,"{""type"":""MultiPoint"",""coordinates"":[]}"
356_0,80.74933631068275,-58.83358748166085,-1.6830364876847456E-4,0.0041410363168538685,"{""type"":""MultiPoint"",""coordinates"":[]}"
370_0,66.2852025949607,-49.30740305121539,-0.016408203878996833,5.020845465927041E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
391_0,66.58263478553266,-51.89607820546261,0.4477136234623483,0.0061067556127917194,"{""type"":""MultiPoint"",""coordinates"":[]}"
400_0,80.7759264430927,-62.58073002630861,-0.002157493441734373,0.0013493094331079073,"{""type"":""MultiPoint"",""coordinates"":[]}"
403_0,62.406906018831485,-48.77658854982916,-0.005978712401346224,-4.7464817737896486E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
419_0,72.41719255588896,-54.42923747515125,0.399717714496034,-0.002877731022231036,"{""type"":""MultiPoint"",""coordinates"":[]}"
421_0,69.12217209373856,-50.24802898521693,0.4537376564729987,0.005126875159053248,"{""type"":""MultiPoint"",""coordinates"":[]}"
431_0,80.28158354224172,-67.0435603578144,0.047567907430316754,0.002526090311249512,"{""type"":""MultiPoint"",""coordinates"":[]}"
433_0,66.93971511097017,-50.15002278771949,0.5010249724553556,0.012353635479684558,"{""type"":""MultiPoint"",""coordinates"":[]}"
440_0,69.68981752177368,-53.120481937717514,0.02556270623689793,2.901075183033149E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
445_0,64.17245487823999,-49.94224246250265,0.33688960769023224,0.003256064457906283,"{""type"":""MultiPoint"",""coordinates"":[]}"
447_0,72.97378870592941,-54.38468103705892,0.03456154126532324,0.004583121477159512,"{""type"":""MultiPoint"",""coordinates"":[]}"
449_0,76.8872992411961,-66.0567610182091,-0.004379841552713967,0.0012005013039280048,"{""type"":""MultiPoint"",""coordinates"":[]}"
473_0,76.22874430640809,-65.4126689594954,-0.021831572037907553,7.376808681695522E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
477_0,72.44333353065684,-54.166480254546286,-0.018426393981510757,0.0011158521722960599,"{""type"":""MultiPoint"",""coordinates"":[]}"
488_0,65.95363442359218,-53.218937292857014,0.17332550363916566,-0.008860980495725146,"{""type"":""MultiPoint"",""coordinates"":[]}"
494_0,77.35065026474496,-65.81691083734918,0.04258148900278187,1.8281390130457341E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
499_0,61.08332827920978,-47.36740136363087,-0.03744947875970901,-0.0017097607465863542,"{""type"":""MultiPoint"",""coordinates"":[]}"
501_0,77.87095447730698,-68.59351354903421,-0.005146732948502158,9.175549536031915E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
503_0,71.15290362501915,-53.49597772647948,0.0159612315432537,8.42409780585621E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
506_0,62.00733538045512,-48.24469607010199,-0.011264841156362112,0.002024517915433336,"{""type"":""MultiPoint"",""coordinates"":[]}"
508_0,71.75675115900428,-51.94359908399253,0.041786694452401525,-6.623316032463037E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
524_0,61.39746913406638,-45.471417124968205,0.023691791800433428,0.0010863212529261808,"{""type"":""MultiPoint"",""coordinates"":[]}"
534_0,80.97328631101375,-63.10669362516059,0.006223004736458775,0.0030976951247250776,"{""type"":""MultiPoint"",""coordinates"":[]}"
535_0,79.12832638048909,-65.85014850286161,0.006930438098031534,-0.0015187992553114325,"{""type"":""MultiPoint"",""coordinates"":[]}"
544_0,65.77738496484793,-50.396161175568245,6.120242599633799E-4,-0.002326861917241877,"{""type"":""MultiPoint"",""coordinates"":[]}"
547_0,61.22130950685054,-46.88249077326315,-0.014281915295053503,8.357848757040861E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
574_0,70.08642371971244,-51.0707061224136,0.04128015600791674,-6.493698102158034E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
587_0,69.56531102339471,-50.57196147667044,0.06628751883962741,7.418523466147614E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
600_0,75.30554568891846,-57.97587604838353,-0.005181556520340431,0.004912735506805528,"{""type"":""MultiPoint"",""coordinates"":[]}"
610_0,61.65789073493263,-47.12207145953783,-0.018070714002958226,8.069505913370452E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
622_0,66.29750951435312,-50.03072651798843,0.2508849114321765,0.006181980136997836,"{""type"":""MultiPoint"",""coordinates"":[]}"
624_0,76.84777336869485,-66.24073598839678,-7.032622278413791E-4,0.0010415951964220524,"{""type"":""MultiPoint"",""coordinates"":[]}"
630_0,69.78683557245859,-51.116879528017336,0.33801911128036294,0.008241695860760678,"{""type"":""MultiPoint"",""coordinates"":[]}"
634_0,63.716290376964096,-50.69961207854382,-0.006659662900180547,-5.500878124647095E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
646_0,80.91507548060281,-59.88075360835898,0.002102457769965895,0.00545733061552982,"{""type"":""MultiPoint"",""coordinates"":[]}"
649_0,73.41755645628446,-53.17456051782151,-0.006733004655486098,0.0011691718664223478,"{""type"":""MultiPoint"",""coordinates"":[]}"
651_0,67.95804531704806,-51.78046502839643,0.49414148670206987,0.005435190005456032,"{""type"":""MultiPoint"",""coordinates"":[]}"
658_0,76.26773118973888,-61.64432617414242,-0.019460923351490363,0.0016077878364891493,"{""type"":""MultiPoint"",""coordinates"":[]}"
675_0,76.28704496834744,-61.67109596960918,-0.0020090631039447653,6.412105608736169E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
687_0,80.59383793500167,-61.837284297171294,0.08475898739004589,8.510985038201741E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
690_0,61.17837003626963,-45.18162061431125,0.055299685050572915,-0.00323082653071611,"{""type"":""MultiPoint"",""coordinates"":[]}"
691_0,61.81446708895466,-47.79293331371829,-0.015288662000895669,-1.116124151528307E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
693_0,62.3318966926075,-47.560628981244975,-0.010000035087617359,-1.5395534710824216E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
694_0,61.760837666492726,-47.672918391759914,-0.008676066210253413,5.939353611977548E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
706_0,66.80478815529543,-51.0955894557837,0.4222888258371801,0.011419480417449872,"{""type"":""MultiPoint"",""coordinates"":[]}"
708_0,66.9309116211858,-50.91583656743139,0.4787218230399706,0.008234092516084302,"{""type"":""MultiPoint"",""coordinates"":[]}"
724_0,76.88963486093482,-67.46999062318594,0.01373403893744089,-1.7445297793593E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
733_0,78.51387872615133,-67.88384447457979,0.09309968584638241,0.0026961575028622677,"{""type"":""MultiPoint"",""coordinates"":[]}"
744_0,67.01849736138746,-52.866168880783285,0.16527597091914037,6.894803823516244E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
748_0,80.45666519111661,-63.21449145925493,0.06474923844962999,5.027137664712887E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
750_0,76.84471909672884,-67.04095524349044,9.115976292867582E-4,0.0014785935595720417,"{""type"":""MultiPoint"",""coordinates"":[]}"
758_0,66.82329345014828,-52.24758897613858,0.04875300363192685,7.965948087202212E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
761_0,75.45843895027559,-57.607297287309294,-0.019744389192275752,0.003987458732080231,"{""type"":""MultiPoint"",""coordinates"":[]}"
762_0,72.20842408385958,-53.44558223904037,0.004969727725308427,-1.466045501418243E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
769_0,66.38850885263444,-52.3958109980183,0.027001022266779338,-0.001716330117192022,"{""type"":""MultiPoint"",""coordinates"":[]}"
772_0,65.56619104155143,-51.34343464267228,0.23601419944701954,-0.012771651853516502,"{""type"":""MultiPoint"",""coordinates"":[]}"
797_0,80.19624359025036,-59.51055787977332,0.13145947733497212,9.446471461543721E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
802_0,63.7479110749651,-50.91727387188598,-0.07359221388033511,0.0068840906282478034,"{""type"":""MultiPoint"",""coordinates"":[]}"
812_0,67.13473935915252,-53.15830101117895,0.164334573013374,-0.00333424122740881,"{""type"":""MultiPoint"",""coordinates"":[]}"
817_0,74.58976807053202,-56.02051316944057,-0.034338836205044534,0.005566042468001547,"{""type"":""MultiPoint"",""coordinates"":[]}"
818_0,65.31987299064585,-49.505840897477384,-0.011823260001624685,2.1322585722494467E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
819_0,61.30602063814301,-46.96953752429433,-0.024611678634857893,5.398141370717728E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
823_0,64.91922437392854,-50.22170834739224,0.1542070961906709,-0.001822469450939718,"{""type"":""MultiPoint"",""coordinates"":[]}"
841_0,60.54766287528931,-44.60598018024746,-0.0747539223189616,-0.001868178028272211,"{""type"":""MultiPoint"",""coordinates"":[]}"
846_0,70.39382720993815,-50.099537468751976,-0.024814824599758555,0.001653704313755736,"{""type"":""MultiPoint"",""coordinates"":[]}"
862_0,65.96845662578015,-53.43031087921034,-0.022008182984832387,6.372304191736734E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
885_0,65.05612762322836,-49.8028239304073,-0.009451382281479638,7.692882260840227E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
887_0,80.77987903034283,-62.47859157850422,-0.009963694395667402,0.002586090250187084,"{""type"":""MultiPoint"",""coordinates"":[]}"
896_0,71.91566313276503,-53.99867495947276,-0.013002156410502157,3.482413084094899E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
898_0,68.40423851867023,-50.745426158033915,-0.027797747149784207,0.005187657148801099,"{""type"":""MultiPoint"",""coordinates"":[]}"
904_0,78.46213576578604,-72.37856499867182,0.037344257932362485,-8.169587520348079E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
913_0,77.22515561955346,-67.71271541295502,0.27107717862998937,0.009908609138482988,"{""type"":""MultiPoint"",""coordinates"":[]}"
944_0,73.28954652829742,-54.51817068827908,6.834670046360555E-4,0.002388325167893033,"{""type"":""MultiPoint"",""coordinates"":[]}"
948_0,69.9334406268269,-54.5476354295982,0.19582528900068563,0.009585066992403711,"{""type"":""MultiPoint"",""coordinates"":[]}"
952_0,76.27662451105166,-61.65025505501761,-2.0359287441648697E-4,-5.345387391673131E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
963_0,65.33855794855555,-50.98141358317211,0.11601240930678335,-0.007352822181362675,"{""type"":""MultiPoint"",""coordinates"":[]}"
971_0,63.43583634526198,-49.273446733475666,-0.01347250296937492,0.0017618890315385751,"{""type"":""MultiPoint"",""coordinates"":[]}"
974_0,79.9108488244856,-62.56123658464322,-0.0034649051264887647,0.00244973010813926,"{""type"":""MultiPoint"",""coordinates"":[]}"
975_0,68.72933881999309,-49.334172846682144,-0.010958057332636186,5.466281918161179E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
976_0,65.6636582498784,-50.76375178982995,0.3776590524603973,0.005556046837405744,"{""type"":""MultiPoint"",""coordinates"":[]}"
985_0,78.06175664365398,-68.98931126321727,-0.0010463211502526656,8.658918437895167E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1012_0,79.98990056948811,-59.703965160444255,-0.006005543299304323,0.0026562429201517964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1021_0,67.56081029841042,-49.30174366492543,-0.010205769089327266,5.567516770684405E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1034_0,74.4551106094425,-56.22748501090171,-0.013502389783175897,0.002011620098024269,"{""type"":""MultiPoint"",""coordinates"":[]}"
1036_0,70.09271192670128,-52.16440498082911,0.45515167953207875,0.007664736548855361,"{""type"":""MultiPoint"",""coordinates"":[]}"
1037_0,66.91869453332178,-50.771387469744965,0.3782074214755342,0.014165942274600182,"{""type"":""MultiPoint"",""coordinates"":[]}"
1040_0,79.15797078486503,-64.26039994455529,0.010574940952252561,0.002005491019112045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1048_0,78.22372288938072,-69.97072071111785,4.840650026426761E-4,-1.2029722819475926E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1060_0,79.34652716300171,-64.82157750254476,-0.006914694467530095,0.0021529574500565784,"{""type"":""MultiPoint"",""coordinates"":[]}"
1065_0,61.96646203502768,-48.105906358705525,-0.022548598594047474,-0.0028990347454021653,"{""type"":""MultiPoint"",""coordinates"":[]}"
1066_0,63.450209389807895,-50.13645822692929,0.0031680726350178227,-7.895566729613832E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1092_0,69.62891174551038,-52.0515765811437,0.11956580863182469,0.0013102549059978814,"{""type"":""MultiPoint"",""coordinates"":[]}"
1097_0,65.3096321964069,-50.78198759009758,0.15648537632434983,0.002339076030604415,"{""type"":""MultiPoint"",""coordinates"":[]}"
1100_0,76.30060952913765,-61.07901636584601,0.004949983647351929,0.001470766005895716,"{""type"":""MultiPoint"",""coordinates"":[]}"
1112_0,61.85677773883669,-47.73499197789258,-0.008635297715420868,-4.326767322961707E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1124_0,65.28555734679249,-51.369395954383336,0.03852203204386252,5.457278602208353E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1126_0,72.86203828458494,-53.72271250419124,-0.01079155690797095,0.001028289668506245,"{""type"":""MultiPoint"",""coordinates"":[]}"
1128_0,65.0399579481142,-49.483742341488046,-0.014475313236224648,9.016155402871648E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1131_0,61.901693503042665,-47.071136982928245,-0.009139813167864067,9.305822239473388E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1136_0,65.79795638485426,-49.52272922481883,-0.012057491153222492,8.923460756233728E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1161_0,67.57257822863238,-53.654350711069746,0.23428061454237964,0.0020018921741021094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1162_0,67.10931703661194,-51.720996556587714,0.22260072140348278,0.014596195537830068,"{""type"":""MultiPoint"",""coordinates"":[]}"
1163_0,70.49964875040743,-50.471978985547935,0.03654770026769066,-2.255172398594357E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1181_0,67.41474423321257,-53.28918554807517,0.20375178628046076,0.0035480406230331534,"{""type"":""MultiPoint"",""coordinates"":[]}"
1188_0,65.62242557833731,-53.017265511572184,-0.042350231206897036,0.0037140992047840072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1189_0,77.35604015644968,-67.41384591792846,-0.021026224091950214,3.442825517127072E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1191_0,77.14763101053394,-69.18047275567791,-0.008614114343438173,0.001000040515786,"{""type"":""MultiPoint"",""coordinates"":[]}"
1192_0,69.9508679433388,-50.06099974306325,0.0017843282707956445,-0.0020510802613447595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1195_0,65.68225337625967,-49.653434098658224,-0.014178872417492192,0.0011303829258068618,"{""type"":""MultiPoint"",""coordinates"":[]}"
1199_0,79.93815760912283,-60.17037045595911,-0.004908389921855126,0.002272557512088055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1221_0,64.61918706903263,-49.87891123497222,0.001668570286106813,0.0072549253436547945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1223_0,76.21967132203848,-59.468426892948116,0.0011739941433025047,0.0016840186151866094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1224_0,61.81365860519895,-47.01912452797773,-0.015385352833869553,7.786225867029398E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1231_0,63.92263339772635,-51.150296856586586,0.05325827057343082,-0.0027431230861757008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1240_0,68.39893845849393,-51.00872236780935,0.3787317912878636,0.012113735491874342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1251_0,71.4141337096411,-51.604485064237416,-0.03195803884977132,0.0029076552408565963,"{""type"":""MultiPoint"",""coordinates"":[]}"
1253_0,61.703345488309076,-48.773713940919976,0.07886999794416005,0.001399125972886817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1256_0,68.21487365677784,-49.98221749264597,-0.010282351081463546,9.013169442519652E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1273_0,78.72183871442499,-67.3314704063747,0.03580290867892278,5.937504469395796E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1282_0,61.388845307338826,-46.64407789685783,-0.022816512696074313,-3.4678964251118544E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1283_0,68.86830819444637,-49.3691173112344,-0.012550061730212425,5.72790879402164E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1284_0,63.518840677514625,-48.92831400131695,-0.003542677484293295,-2.480371893691399E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1286_0,62.01452190272808,-48.47367663602406,-0.019275542652890908,-0.0030158156109800125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1290_0,71.44844935349447,-52.37946165984732,0.0155334840389308,2.1439528462860555E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1301_0,64.29076300115854,-49.7231433647059,0.42425279213573674,-0.0016222284867473081,"{""type"":""MultiPoint"",""coordinates"":[]}"
1304_0,73.84874779266183,-55.33725456433926,-0.005803521244370286,-0.001056737596649333,"{""type"":""MultiPoint"",""coordinates"":[]}"
1308_0,80.35147247134623,-63.43808213347228,0.08124276391483196,0.0010146392581156876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1320_0,80.53957969184084,-64.71602545666072,-0.007187982638867666,8.543403622876269E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1323_0,73.49265561403685,-53.37497465770858,2.168392069745145E-4,2.8746110442654714E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1332_0,80.49439443304964,-64.6986879716772,0.09765262964014099,0.0013819547138615817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1335_0,61.866210049319946,-46.86919570705818,-0.017321459930487105,8.715196874787786E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1336_0,80.35847933056235,-64.08325217052692,0.07133520057559206,2.983025415723892E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1343_0,78.03615465805656,-71.76034442014077,0.009350356577536096,4.019389949076845E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357_0,81.11710658800129,-62.97491077298026,0.06771524364853225,-2.8253816189556877E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1362_0,74.78461265565754,-57.15445655258464,-0.0010696183641510752,-0.0018212019217030565,"{""type"":""MultiPoint"",""coordinates"":[]}"
1364_0,76.44362132236948,-68.4813139700477,0.007590294917982658,-3.7801331306896036E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366_0,66.32149453243912,-49.63385082546442,-0.014954019356972135,0.0010850573458984693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1379_0,61.911934297281626,-46.929562494151014,-0.018251060007119412,0.0013929083829628268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1387_0,61.04676684714612,-45.351492034538246,-0.005898623612363358,7.448134701662009E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1390_0,75.26808594157067,-57.698925446289486,-0.018945280221702155,0.004722576375795873,"{""type"":""MultiPoint"",""coordinates"":[]}"
1391_0,61.66696371930223,-49.038357623621586,0.5093921988095634,-0.0010032711646580878,"{""type"":""MultiPoint"",""coordinates"":[]}"
1410_0,75.88370140577778,-58.85460805930925,-0.018943036784905082,0.0026849404707335717,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423_0,61.93762611440744,-47.605724408507776,-0.009316165105623051,4.041880238765408E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424_0,74.12021867152275,-54.834287836760744,-7.007310465967989E-4,0.0016060353039381906,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431_0,61.19974994003167,-47.179653469249885,-0.016864672709389576,4.076793489398533E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432_0,80.61701446933195,-62.44544374452021,0.08163519303608129,4.438202542061417E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461_0,66.02406234186715,-52.87542152820971,0.13055498194385576,3.9895076377162556E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463_0,74.25272017593038,-55.03182736773862,-0.012083773215634534,0.0035589264375680643,"{""type"":""MultiPoint"",""coordinates"":[]}"
1470_0,75.5508755930115,-57.4600634122421,-0.02361625442590496,0.00600349729032914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478_0,65.92237305170482,-52.5355888562273,0.4551782746293186,0.012821838044268289,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479_0,65.56142997054559,-49.68244968233528,-0.013425097606129973,-8.218252565734146E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1491_0,64.68476408477335,-51.98635889151662,0.5063938137961963,-0.004318461128718586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1494_0,75.16468985236851,-57.80007574728134,-0.06487611584173969,0.01450657718009774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1507_0,63.447514443955534,-50.7505465551534,0.3689363019212114,0.0010189336056089639,"{""type"":""MultiPoint"",""coordinates"":[]}"
1508_0,70.76680771590458,-54.11060504387405,0.31491370024874615,0.004310613053454861,"{""type"":""MultiPoint"",""coordinates"":[]}"
1529_0,66.63563538729572,-50.58328024925034,0.3146546904662407,0.006248669578069433,"{""type"":""MultiPoint"",""coordinates"":[]}"
1530_0,72.44063858480447,-52.043851069700274,-0.00818359148238936,0.0013001726050499204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1532_0,65.7516033161937,-53.18408265983318,0.4490476913226645,0.0030950695139660067,"{""type"":""MultiPoint"",""coordinates"":[]}"
1535_0,80.32596031727722,-67.43729194684398,0.11079123225741981,0.0017521125151890309,"{""type"":""MultiPoint"",""coordinates"":[]}"
1547_0,78.62374268539915,-66.17776408698,7.772186772069829E-4,0.002527426131366045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1557_0,70.0213856931422,-51.47252254900025,0.0350047300004227,0.0012488580302568223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1560_0,64.81052822455008,-49.356181571143075,-0.015171385162540867,9.830432784679406E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1561_0,67.19429766248965,-53.3548523953443,0.5318417045205738,0.008327396778257013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1570_0,70.57582588650077,-52.94010022866632,0.17086330268030583,0.0014201517492641988,"{""type"":""MultiPoint"",""coordinates"":[]}"
1586_0,60.189594403039266,-43.48281658051282,-0.010334358939690539,-8.21773469293293E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1592_0,77.13101217777773,-65.40000271398932,-0.00803310599207058,0.0013515474894333387,"{""type"":""MultiPoint"",""coordinates"":[]}"
1593_0,66.66033905760901,-49.38591580704743,0.020430194245836076,-0.003850917043742702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1594_0,64.45416655133987,-51.68775889107529,-0.01617337126447787,2.688702863715475E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
